"codine","where_geoname","xy_0_1","xy_1_2","xy_2_3","xy_3_4","xy_4_5","xy_5_6","xy_6_7","xy_7_8","xy_8_9","xy_9_10","xy_10_11","xy_11_12","xy_12_13","xy_13_14","xy_14_15","xy_15_16","xy_16_17","xy_17_18","xy_18_19","xy_19_20","xy_20_21","xy_21_22","xy_22_23","xy_23_24","xy_24_25","xy_25_26","xy_26_27","xy_27_28","xy_28_29","xy_29_30","xy_30_31","xy_31_32","xy_32_33","xy_33_34","xy_34_35","xy_35_36","xy_36_37","xy_37_38","xy_38_39","xy_39_40","xy_40_41","xy_41_42","xy_42_43","xy_43_44","xy_44_45","xy_45_46","xy_46_47","xy_47_48","xy_48_49","xy_49_50","xy_50_51","xy_51_52","xy_52_53","xy_53_54","xy_54_55","xy_55_56","xy_56_57","xy_57_58","xy_58_59","xy_59_60","xy_60_61","xy_61_62","xy_62_63","xy_63_64","xy_64_65","xy_65_66","xy_66_67","xy_67_68","xy_68_69","xy_69_70","xy_70_71","xy_71_72","xy_72_73","xy_73_74","xy_74_75","xy_75_76","xy_76_77","xy_77_78","xy_78_79","xy_79_80","xy_80_81","xy_81_82","xy_82_83","xy_83_84","xy_84_85","xy_85_86","xy_86_87","xy_87_88","xy_88_89","xy_89_90","xy_90_91","xy_91_92","xy_92_93","xy_93_94","xy_94_95","xy_95_96","xy_96_97","xy_97_98","xy_98_99","xy_99_100","xy_100_","xx_0_1","xx_1_2","xx_2_3","xx_3_4","xx_4_5","xx_5_6","xx_6_7","xx_7_8","xx_8_9","xx_9_10","xx_10_11","xx_11_12","xx_12_13","xx_13_14","xx_14_15","xx_15_16","xx_16_17","xx_17_18","xx_18_19","xx_19_20","xx_20_21","xx_21_22","xx_22_23","xx_23_24","xx_24_25","xx_25_26","xx_26_27","xx_27_28","xx_28_29","xx_29_30","xx_30_31","xx_31_32","xx_32_33","xx_33_34","xx_34_35","xx_35_36","xx_36_37","xx_37_38","xx_38_39","xx_39_40","xx_40_41","xx_41_42","xx_42_43","xx_43_44","xx_44_45","xx_45_46","xx_46_47","xx_47_48","xx_48_49","xx_49_50","xx_50_51","xx_51_52","xx_52_53","xx_53_54","xx_54_55","xx_55_56","xx_56_57","xx_57_58","xx_58_59","xx_59_60","xx_60_61","xx_61_62","xx_62_63","xx_63_64","xx_64_65","xx_65_66","xx_66_67","xx_67_68","xx_68_69","xx_69_70","xx_70_71","xx_71_72","xx_72_73","xx_73_74","xx_74_75","xx_75_76","xx_76_77","xx_77_78","xx_78_79","xx_79_80","xx_80_81","xx_81_82","xx_82_83","xx_83_84","xx_84_85","xx_85_86","xx_86_87","xx_87_88","xx_88_89","xx_89_90","xx_90_91","xx_91_92","xx_92_93","xx_93_94","xx_94_95","xx_95_96","xx_96_97","xx_97_98","xx_98_99","xx_99_100","xx_100_"
"02","Albacete",1752,1804,1878,1857,1893,1958,2078,2007,2014,2173,2226,2405,2305,2233,2283,2320,2328,2454,2543,2704,2741,2809,2976,3270,3130,3216,3188,3195,3143,3119,3115,3104,3176,3146,3144,3092,3146,3250,3082,2951,2959,3010,2871,2689,2582,2192,2129,2063,2068,2063,1877,1890,1950,2010,1782,1610,1742,1684,1763,1591,1444,2197,1071,1558,1771,1818,1855,1732,1832,1809,1800,1849,1670,1672,1578,1512,1296,1295,1211,1100,998,754,580,511,516,429,360,351,251,211,166,146,101,74,69,35,32,26,17,16,12,1720,1763,1734,1794,1787,1813,1889,1940,1887,2139,2123,2187,2158,2138,2274,2192,2240,2286,2298,2462,2562,2647,2737,2876,2826,3055,2969,2932,2870,2943,2802,3020,3060,3038,2984,2976,3011,3094,2969,2845,2739,2760,2627,2585,2448,2115,2088,2007,2038,1943,1782,1872,1830,2059,1763,1720,1777,1892,1734,1635,1528,2296,1166,1691,1858,2064,1950,1902,2049,1969,1971,2164,2033,1894,1781,1774,1623,1622,1505,1491,1312,1178,925,944,775,754,709,545,500,468,329,312,219,149,126,104,67,42,28,34,24
"03","Alicante/Alacant",7371,7294,7041,7414,7276,7519,7532,7700,8051,8452,8482,8780,8677,8934,9011,9310,9387,9632,9831,10693,11201,11976,12456,13177,13598,13759,13653,13739,13613,13393,13280,13190,13282,12858,13020,12982,12700,13222,12628,12108,11730,11756,11514,11462,10998,9799,9860,9375,9451,9569,8957,8692,8637,9499,8713,8425,8597,8493,8350,7340,7132,9488,6264,7647,7644,7689,7875,7646,7726,7316,7101,7327,6479,6230,5569,5737,5104,4770,4300,4038,3562,2954,2277,1859,1678,1488,1219,1136,931,762,522,443,331,253,192,147,84,59,39,29,124,6684,6832,6880,6854,6855,7093,7162,7354,7497,7997,8041,8128,8429,8558,8499,8761,9009,8971,9523,10042,10773,11498,11687,12143,12639,12949,12648,12871,12630,12405,12575,12539,12449,12493,12832,12479,12211,13033,12118,11802,11459,11629,11394,11296,10961,10048,10058,9394,9543,9621,9064,8908,9221,9719,9031,8749,9106,8897,8641,7895,7466,10013,6633,8010,8150,8316,8219,8193,8562,7856,7765,8285,7437,7413,6780,6866,6607,6255,5624,5623,4975,4464,3656,3408,2885,2615,2361,2024,1685,1487,1183,1035,752,610,395,348,265,178,118,70,196
"04","Almería",3090,3084,2879,2877,2974,2836,3239,3244,3320,3528,3527,3825,3765,3734,3889,3745,3823,3955,4093,4205,4422,4597,4867,5017,5208,5393,5298,5171,5196,5219,5007,5073,5146,5032,5132,5107,4851,4919,4814,4436,4257,4460,4277,4200,3880,3602,3518,3237,3306,3179,3065,2811,2850,3089,2688,2594,2655,2306,2322,2014,1820,2484,1475,1837,2172,2323,2251,2233,2256,2142,2024,2006,1792,1748,1663,1621,1461,1377,1173,1159,922,752,646,527,459,373,377,308,227,203,159,160,104,74,43,34,30,16,10,10,82,2866,2850,2634,2602,2994,3083,3005,2961,3138,3273,3305,3552,3316,3415,3511,3546,3599,3685,3821,4062,4174,4375,4409,4582,4620,4821,4707,4607,4638,4536,4542,4401,4490,4565,4598,4639,4492,4696,4327,4065,4014,4148,3890,3950,3834,3258,3278,3000,3023,3078,2880,2801,2774,2954,2694,2627,2607,2360,2386,2146,1865,2592,1669,2112,2375,2494,2515,2445,2395,2439,2356,2450,2138,2185,2022,1959,1937,1690,1516,1601,1350,1160,1056,927,853,763,743,616,472,481,389,390,253,176,166,96,68,49,30,26,95
"01","Araba/Álava",1225,1293,1162,1155,1162,1171,1108,1085,1145,1149,1206,1213,1266,1331,1357,1435,1524,1647,1718,1821,2008,2144,2250,2438,2563,2693,2649,2672,2661,2580,2675,2484,2573,2594,2571,2602,2539,2602,2441,2375,2361,2334,2360,2309,2254,2192,2086,2064,2078,2183,1957,1976,2071,2145,2014,1990,1983,1951,1838,1584,1463,1644,1168,1312,1309,1526,1463,1435,1438,1352,1353,1246,1065,1084,936,903,852,755,699,664,562,475,384,364,316,278,211,209,162,161,113,97,73,51,34,34,11,13,4,5,10,1209,1226,1214,1141,1120,1093,1022,1006,1119,1113,1123,1171,1150,1310,1240,1321,1563,1511,1638,1726,1971,1987,2177,2326,2304,2516,2544,2538,2396,2428,2536,2418,2429,2352,2445,2496,2506,2482,2414,2483,2366,2417,2298,2312,2270,2213,2151,2046,2056,2037,1960,1924,2029,2066,1909,1866,1965,1801,1759,1440,1378,1520,1195,1176,1254,1601,1429,1442,1441,1413,1416,1394,1250,1242,1146,1143,1152,1050,981,998,879,846,674,677,610,567,519,486,453,372,291,221,210,168,100,95,46,40,34,17,34
"33","Asturias",3319,3252,3311,2957,3010,3163,3394,3391,3675,3826,3993,4016,4126,4430,4855,5318,5621,5717,6186,6429,6954,7470,7823,8347,8686,9019,8856,8635,8235,8372,8309,7964,7831,7690,8019,7794,7889,8087,8031,8113,8111,8396,8313,8250,8461,8139,7787,7659,7698,7685,7185,7288,7378,7554,6823,6976,6829,6284,6076,5150,4887,5212,4031,4608,4945,6107,5938,6244,6273,6362,5821,5968,5313,5336,4910,4765,4418,4162,3694,3484,3075,2676,2144,1783,1522,1391,1184,1058,827,698,604,456,336,229,191,110,71,68,41,22,47,3001,3014,2991,2841,2753,3067,3213,3291,3341,3719,3758,3855,3980,4187,4597,4887,5197,5483,5823,6226,6787,7275,7619,8035,8519,8436,8517,8464,8207,8327,8096,7790,7666,7651,7862,7828,7913,8287,8213,8208,8247,8641,8605,8663,8655,8543,8121,7903,7920,7835,7246,7207,7648,7809,7236,7281,7403,6770,6574,5313,5182,5415,4538,5354,5666,7069,6779,7161,7231,7570,6965,7445,6904,7037,6487,6450,6230,6041,5701,5692,4759,4676,3992,3802,3185,3031,2611,2549,2140,1947,1460,1373,999,818,564,428,344,236,160,105,165
"05","Ávila",393,509,498,538,579,480,679,690,719,758,744,777,830,853,883,934,882,903,867,962,982,1100,1082,1158,1209,1238,1238,1182,1158,1136,1133,1159,1208,1149,1200,1206,1219,1280,1322,1304,1304,1335,1303,1245,1224,1152,1165,1053,1063,1088,959,955,1007,1035,995,880,985,956,903,825,771,950,667,761,880,1038,1032,1093,1045,1117,1043,1131,1007,1001,908,937,879,887,811,782,706,576,475,419,352,359,292,268,239,199,187,133,103,80,71,53,37,28,19,19,23,349,510,514,510,564,472,682,648,673,687,706,805,801,770,792,839,887,873,868,888,924,953,1054,1105,1076,1057,1114,1045,1062,1079,1037,1070,1115,1105,1151,1190,1108,1199,1178,1201,1179,1200,1076,1109,1036,952,914,890,832,858,807,849,906,923,829,854,908,877,874,807,792,970,692,778,843,1168,961,1110,1086,1178,1133,1192,1117,1106,1080,1095,1095,1076,1002,1055,934,841,673,619,577,524,498,466,441,356,315,220,227,170,114,84,68,63,35,38,54
"06","Badajoz",2914,3166,3195,3216,3257,3177,3664,3752,3927,4176,4209,4366,4405,4528,4546,4570,4505,4720,4781,4948,4993,5078,5115,5142,5088,5233,5191,5224,5230,5270,5088,5150,5132,5311,5147,5277,5350,5634,5493,5332,5106,5336,4915,4906,4508,4235,3982,3685,3900,3898,3649,3230,3570,3740,3559,3061,3422,3487,3521,2808,2216,3265,2176,2468,2926,3541,3575,3239,3477,3469,3267,2884,2944,2879,2572,2463,2268,2017,1942,1760,1664,1304,1047,921,764,625,534,502,431,368,280,245,192,146,102,55,54,27,19,17,28,2694,3007,3088,3123,3323,3492,3471,3584,3838,3940,4011,4095,4185,4210,4240,4171,4224,4412,4428,4738,4672,4996,4896,5053,4939,5060,4993,4947,4863,4989,4974,4971,5032,5074,5345,5101,5193,5431,5157,5039,4853,4837,4653,4508,4129,3831,3710,3481,3496,3483,3410,3115,3338,3815,3347,2915,3411,3451,3520,2957,2405,3591,2562,2695,3102,4029,3858,3670,3937,4001,3662,3589,3470,3430,3218,3164,2947,2927,2796,2562,2429,2158,1919,1698,1434,1343,1213,1148,940,908,766,604,457,333,279,183,130,95,84,49,73
"07","Balears, Illes",4329,4611,4255,4607,4590,4494,4582,4613,4669,5017,5017,5052,5000,5001,4978,5051,5291,5398,5609,5900,6272,6868,7314,7730,8099,8678,8907,9071,9149,9255,9082,8901,8542,8518,8536,8422,8361,8521,7910,7408,7302,7612,7112,6901,6664,6467,6214,6135,6075,6202,5702,5548,5559,6028,5439,5372,5346,5073,4890,4330,3914,4472,3369,3415,3662,3911,3654,3694,3699,3491,3228,3180,2958,2735,2771,2625,2330,2223,2080,1859,1792,1592,1233,1167,1012,924,746,693,558,439,376,248,251,156,109,77,47,23,28,14,15,4215,4343,4095,4304,4296,4278,4456,4346,4534,4826,4653,4785,4770,4724,4782,4844,4967,5127,5155,5574,6053,6534,6841,7328,7864,8023,8307,8529,8529,8505,8515,8159,8072,7966,7929,7915,7831,7994,7550,7253,6995,7212,6796,6708,6683,6141,6139,5886,5756,5838,5323,5361,5404,5903,5321,5091,4978,4961,4965,4277,3868,4251,3460,3584,3863,4080,4121,3836,4172,3892,3787,3750,3657,3566,3437,3397,3246,3215,2910,2965,2576,2570,2111,2040,1833,1695,1504,1338,1142,913,812,629,525,405,316,219,142,95,76,47,65
"08","Barcelona",24607,24725,23260,22602,22745,22182,21717,21856,21928,22455,22237,22612,22806,23202,23534,24171,25596,26339,27842,30162,32821,34944,37649,41168,42719,45004,46734,46906,45758,45459,44941,44026,42918,42497,43113,42272,41304,41718,38562,37686,36202,36522,35794,35833,34845,33223,32315,31498,31721,32007,29967,29229,31322,32921,30323,28435,30540,28512,27864,23579,22181,28598,16269,19831,23583,24167,23121,22521,22925,22017,20887,20337,18655,17890,16611,16311,15148,14073,12833,11598,10593,8387,6779,6050,5193,4687,4173,3541,2875,2433,1852,1571,1109,855,584,436,277,202,115,71,131,23200,23237,22258,20908,21317,20517,20458,20721,20879,21397,21074,21128,21443,21869,21954,23207,24324,25062,26566,28832,30788,33214,35261,38606,40727,42005,43534,43607,42930,42736,41908,41396,40238,40110,40868,39889,39677,40089,38047,36948,36557,36811,36814,36819,35891,33828,33409,32545,32984,32981,31209,30388,32467,34863,31457,29741,31771,30102,29196,24675,23016,29151,17302,21076,25283,27840,26205,25667,26842,26508,25720,25897,23968,23684,22737,22998,21575,20941,19541,18995,17051,15985,13281,12710,11188,10267,9313,8709,7301,6481,5349,4396,3436,2571,2050,1507,1105,705,527,356,547
"48","Bizkaia",4623,4566,4467,4310,4302,4136,4104,4023,4256,4378,4316,4467,4549,4760,4937,5418,5635,5973,6313,6678,7353,7717,8306,9116,9575,9827,9837,9719,9657,9866,9745,9401,9434,9286,9470,9388,9450,9837,9404,9197,8905,9112,9335,8832,8950,8262,8075,7771,7721,7752,7180,7442,7670,7807,7288,6988,7126,6990,6641,5892,5538,6126,4476,4855,5367,5911,6016,6094,6148,6018,5694,5504,5157,4959,4560,4270,3788,3469,3096,2741,2351,1997,1657,1362,1231,1023,873,761,681,556,384,313,210,190,135,75,54,36,29,20,28,4177,4246,4153,3933,4037,4044,3832,3948,3952,4117,4186,4185,4404,4624,4806,5066,5297,5553,6031,6483,6897,7414,8012,8678,8944,9473,9523,9326,9059,9297,9255,9042,8961,9004,9080,9272,9482,9702,9511,9153,9171,9266,9412,9097,8978,8546,8224,7901,7914,7842,7280,7664,7797,8015,7346,7268,7709,7317,7024,6027,5849,6516,4881,5361,6035,7210,6612,6849,7003,7151,6650,6697,6079,6275,5803,5691,5516,5095,4745,4490,4026,3756,3093,2907,2677,2338,2162,2075,1766,1521,1177,1132,816,647,498,366,262,157,101,73,141
"09","Burgos",1279,1380,1340,1354,1314,1290,1275,1383,1493,1518,1497,1573,1622,1768,1688,1785,1880,1836,2003,2090,2194,2359,2396,2754,2687,2900,2787,2846,2856,2807,2846,2810,2797,2896,2786,2763,2926,2806,2928,2832,2830,2973,2853,2881,2823,2756,2556,2522,2603,2467,2384,2355,2380,2520,2207,2119,2219,2064,2116,1900,1699,1883,1355,1461,1621,1955,1899,1814,1937,1965,1903,1928,1705,1775,1616,1624,1488,1402,1446,1348,1173,923,694,692,571,523,440,379,340,298,227,194,181,128,66,87,49,34,18,17,40,1269,1246,1297,1161,1294,1238,1244,1296,1402,1406,1413,1466,1580,1577,1633,1682,1787,1815,1836,1981,2086,2169,2246,2440,2643,2732,2703,2668,2622,2613,2546,2533,2596,2637,2643,2627,2744,2861,2628,2641,2572,2659,2572,2523,2559,2363,2264,2223,2194,2109,2002,2016,2065,2110,1976,2023,2006,1864,1904,1749,1616,1834,1345,1457,1650,2107,1956,2045,2132,2172,2077,2275,2022,2161,1983,2051,1898,1929,1931,1764,1622,1469,1159,1141,969,940,925,818,745,626,557,431,376,279,223,168,110,73,51,40,72
"10","Cáceres",1109,1479,1343,1442,1527,1711,2035,2111,2192,2283,2231,2428,2489,2528,2625,2700,2696,2718,2877,2996,2958,3109,3124,3172,3069,3169,3180,3035,3151,3045,3164,3193,3200,3352,3297,3361,3397,3602,3537,3477,3372,3595,3325,3223,3114,2892,2627,2580,2609,2541,2332,2204,2159,2245,1949,1963,2136,2147,2167,1856,1572,2239,1682,1603,1848,2478,2353,2302,2428,2441,2344,2259,2004,1998,1892,1844,1625,1574,1439,1401,1312,938,862,604,578,474,452,358,365,296,288,168,186,121,119,76,57,30,30,9,50,990,1303,1231,1291,1403,1624,1875,1880,2010,2239,2178,2227,2281,2382,2433,2489,2511,2533,2527,2660,2693,2898,2800,2835,2825,2888,2771,2865,2777,2939,2857,2890,2956,3063,3043,3155,3196,3231,3202,3108,3085,3025,2950,2865,2736,2452,2364,2133,2215,2250,2008,1931,2032,2112,1955,1967,2094,2211,2284,1807,1633,2246,1756,1837,2036,2633,2660,2628,2723,2714,2684,2492,2437,2438,2288,2286,2147,2080,1978,1872,1656,1494,1256,1239,1129,859,863,770,696,695,587,461,390,286,253,195,146,96,84,53,83
"11","Cádiz",5827,5853,5719,6086,6368,6116,6466,6631,6926,7373,7389,7653,7708,7774,8001,8279,8453,8774,9110,9519,9821,9983,10333,10393,10580,10619,10470,10241,9967,10093,9958,10072,9761,9834,9951,9906,9725,10046,9147,8913,8647,8973,8693,8444,8359,7457,7283,6808,7025,7038,6353,5793,6126,6714,6006,5729,6231,5544,6115,4742,4104,5445,4150,4101,4279,4629,4526,4416,4577,4404,4135,3724,3468,3291,2767,2745,2343,2173,1972,1822,1683,1351,1066,925,749,644,537,480,369,317,272,200,139,93,55,52,44,20,14,10,24,5415,5144,5448,5600,5825,5787,6082,6132,6579,7008,6935,7191,7354,7448,7547,7720,8068,8474,8676,9088,9242,9640,9816,10097,10304,10268,10114,9850,9715,9758,9520,9801,9741,9776,9962,9477,9703,9726,9249,8689,8587,8562,8565,8393,8375,7332,7314,6701,6932,6720,6301,5888,6183,6651,5882,5870,6158,5777,6073,4795,4385,5655,4705,4477,4730,5141,5005,4827,5026,5317,4792,4653,4234,4000,3756,3819,3334,3295,3017,2882,2524,2460,1933,1835,1633,1401,1260,1146,964,754,687,577,399,306,244,152,143,92,62,43,67
