"codine","where_geoname","xy_0_1","xy_1_2","xy_2_3","xy_3_4","xy_4_5","xy_5_6","xy_6_7","xy_7_8","xy_8_9","xy_9_10","xy_10_11","xy_11_12","xy_12_13","xy_13_14","xy_14_15","xy_15_16","xy_16_17","xy_17_18","xy_18_19","xy_19_20","xy_20_21","xy_21_22","xy_22_23","xy_23_24","xy_24_25","xy_25_26","xy_26_27","xy_27_28","xy_28_29","xy_29_30","xy_30_31","xy_31_32","xy_32_33","xy_33_34","xy_34_35","xy_35_36","xy_36_37","xy_37_38","xy_38_39","xy_39_40","xy_40_41","xy_41_42","xy_42_43","xy_43_44","xy_44_45","xy_45_46","xy_46_47","xy_47_48","xy_48_49","xy_49_50","xy_50_51","xy_51_52","xy_52_53","xy_53_54","xy_54_55","xy_55_56","xy_56_57","xy_57_58","xy_58_59","xy_59_60","xy_60_61","xy_61_62","xy_62_63","xy_63_64","xy_64_65","xy_65_66","xy_66_67","xy_67_68","xy_68_69","xy_69_70","xy_70_71","xy_71_72","xy_72_73","xy_73_74","xy_74_75","xy_75_76","xy_76_77","xy_77_78","xy_78_79","xy_79_80","xy_80_81","xy_81_82","xy_82_83","xy_83_84","xy_84_85","xy_85_86","xy_86_87","xy_87_88","xy_88_89","xy_89_90","xy_90_91","xy_91_92","xy_92_93","xy_93_94","xy_94_95","xy_95_96","xy_96_97","xy_97_98","xy_98_99","xy_99_100","xy_100_","xx_0_1","xx_1_2","xx_2_3","xx_3_4","xx_4_5","xx_5_6","xx_6_7","xx_7_8","xx_8_9","xx_9_10","xx_10_11","xx_11_12","xx_12_13","xx_13_14","xx_14_15","xx_15_16","xx_16_17","xx_17_18","xx_18_19","xx_19_20","xx_20_21","xx_21_22","xx_22_23","xx_23_24","xx_24_25","xx_25_26","xx_26_27","xx_27_28","xx_28_29","xx_29_30","xx_30_31","xx_31_32","xx_32_33","xx_33_34","xx_34_35","xx_35_36","xx_36_37","xx_37_38","xx_38_39","xx_39_40","xx_40_41","xx_41_42","xx_42_43","xx_43_44","xx_44_45","xx_45_46","xx_46_47","xx_47_48","xx_48_49","xx_49_50","xx_50_51","xx_51_52","xx_52_53","xx_53_54","xx_54_55","xx_55_56","xx_56_57","xx_57_58","xx_58_59","xx_59_60","xx_60_61","xx_61_62","xx_62_63","xx_63_64","xx_64_65","xx_65_66","xx_66_67","xx_67_68","xx_68_69","xx_69_70","xx_70_71","xx_71_72","xx_72_73","xx_73_74","xx_74_75","xx_75_76","xx_76_77","xx_77_78","xx_78_79","xx_79_80","xx_80_81","xx_81_82","xx_82_83","xx_83_84","xx_84_85","xx_85_86","xx_86_87","xx_87_88","xx_88_89","xx_89_90","xx_90_91","xx_91_92","xx_92_93","xx_93_94","xx_94_95","xx_95_96","xx_96_97","xx_97_98","xx_98_99","xx_99_100","xx_100_"
"01","Andalucía",30291,34079,35934,36716,41016,41760,44686,46475,46549,47753,48124,47834,48795,49769,51707,53400,55286,57519,59000,62526,63328,65074,65245,65853,65579,63950,63374,63005,61942,62009,61601,61488,62803,61675,61332,63315,59779,56603,55286,56263,53871,53764,51867,47185,45725,43090,44170,43532,40215,36961,39981,42609,38958,35888,39977,36963,38419,31695,28178,36527,26468,27958,31148,33834,33049,32064,34596,33562,31682,30557,28841,27356,24704,23873,22274,20710,19224,17613,15744,13640,10973,9612,8473,7101,6580,5741,4964,4028,3492,2843,2102,1666,1189,869,695,416,305,215,201,626,120,28316,34702,35435,35580,39069,39734,42061,44318,43571,45012,45609,45036,46340,47459,49001,51186,52632,55168,56428,59698,59987,62429,62596,63768,63164,62411,61368,61334,60238,60231,60349,60978,62410,60701,61315,63036,59455,56265,54764,55613,53562,53254,51702,46879,45950,43404,43744,43156,39948,37041,40325,43620,39592,36729,40981,38266,39683,33310,29723,39096,29332,31011,34031,38417,37002,35808,38398,37919,35990,36259,34427,33342,30463,30631,28842,27884,25995,25900,22487,21844,18008,17110,15642,13655,13446,12002,10498,9070,7861,7023,5210,4096,3287,2380,1960,1261,994,736,449,842,397
"02","Aragón",4408,4577,4635,4695,4825,4912,4976,5125,4989,5240,5507,5510,5515,5777,6129,6408,6430,6922,7260,7754,7989,8596,8816,9252,9377,9347,9187,9412,9132,9296,9108,9019,9074,9458,9343,9750,9492,9339,8924,9131,9050,8974,8805,8328,8197,7669,7755,7911,7306,7287,7513,7815,7290,7173,7257,7144,6889,6349,5874,6631,4635,5069,5862,6838,6660,6990,7214,7041,6954,6813,6558,6409,6095,5784,5557,5614,5169,4828,4522,3915,3098,2706,2358,2126,1978,1794,1495,1376,1071,874,681,603,459,340,272,161,115,85,48,70,30,4098,4046,4491,4558,4583,4750,4698,5062,4914,4818,5049,5281,5384,5616,5744,5898,6057,6554,6829,7301,7635,8088,8492,8738,8799,8660,8746,8863,8729,8616,8533,8682,8897,8907,8879,9109,8896,8751,8737,8988,8639,8551,8449,8087,7891,7455,7594,7703,7145,7037,7462,7785,7152,7167,7369,7028,6964,6326,5848,6735,4909,5200,6250,7504,7185,7408,7801,7824,7438,7740,7528,7466,6957,6983,6703,6751,6590,6532,5899,5639,4707,4523,3990,3681,3462,3315,2888,2632,2149,1922,1476,1194,972,750,591,415,320,219,140,136,132
"03","Asturias, principado de",3065,2765,2875,3092,3349,3311,3614,3765,3938,3963,4073,4378,4768,5259,5560,5700,6111,6384,6933,7455,7830,8334,8688,9040,8878,8680,8275,8381,8294,7963,7758,7594,7985,7763,7834,8007,7964,8029,8022,8347,8273,8195,8379,8080,7737,7635,7696,7686,7195,7319,7395,7556,6860,7036,6904,6336,6118,5178,4950,5273,4118,4668,5076,6210,6062,6446,6489,6585,6102,6285,5638,5707,5278,5166,4812,4574,4126,3909,3518,3164,2533,2158,1876,1715,1516,1372,1136,973,861,646,504,360,293,215,133,137,85,46,34,28,29,2767,2686,2623,2994,3159,3225,3304,3670,3714,3810,3942,4141,4530,4829,5161,5453,5756,6129,6676,7183,7568,7926,8462,8438,8476,8471,8169,8263,8017,7725,7636,7590,7806,7755,7874,8200,8147,8139,8136,8587,8584,8637,8610,8503,8107,7880,7887,7814,7234,7220,7664,7828,7244,7279,7423,6774,6614,5319,5181,5448,4551,5364,5696,7128,6800,7214,7306,7671,7068,7556,7076,7201,6661,6684,6479,6313,6004,6044,5103,5055,4370,4219,3639,3504,3089,3090,2653,2462,1955,1855,1398,1183,884,728,555,390,312,190,124,97,106
"04","Balears, illes",3286,3994,4086,4117,4343,4369,4457,4792,4773,4795,4777,4739,4768,4876,5086,5160,5281,5452,5638,5965,6174,6442,6672,7050,7292,7477,7611,7747,7765,7565,7394,7466,7571,7593,7540,7761,7233,6729,6712,7022,6604,6448,6217,6081,5897,5786,5796,5923,5428,5342,5362,5830,5248,5240,5204,4934,4783,4247,3812,4368,3297,3370,3626,3927,3668,3708,3761,3595,3333,3286,3087,2915,2916,2823,2505,2418,2289,2062,2017,1843,1439,1415,1217,1131,971,941,740,597,521,374,379,258,181,140,84,51,45,25,15,14,12,3137,3698,3835,3929,4159,4095,4310,4569,4401,4511,4524,4504,4560,4632,4730,4908,4883,5093,5451,5749,5876,6235,6582,6698,6956,7300,7379,7487,7587,7314,7334,7263,7327,7289,7229,7443,7059,6773,6624,6825,6439,6377,6353,5889,5905,5626,5536,5602,5144,5123,5214,5731,5112,4946,4800,4784,4811,4170,3769,4117,3382,3483,3804,4064,4073,3819,4161,3927,3802,3803,3705,3664,3521,3488,3370,3344,3052,3116,2751,2799,2300,2300,2056,1983,1801,1632,1468,1204,1072,843,757,604,495,361,235,183,135,103,53,39,54
"05","Canarias",6477,7379,6698,7506,9292,9442,9753,10208,10080,10421,10891,10933,10888,10987,11146,11623,12001,12686,13452,13934,14332,14490,15110,15930,16347,16827,17207,17844,17707,17615,17097,16559,16835,16469,16646,16692,15817,15173,14535,14233,13217,12869,12708,12276,11820,11022,10877,10829,10382,10298,9866,9729,9263,8972,9523,8915,8469,8457,7387,8083,5862,6479,6784,7497,7360,7242,7188,7001,6131,5849,5345,5041,4527,4330,3857,3655,3429,3020,2795,2261,1838,1797,1731,1542,1410,1371,1050,931,780,596,517,396,297,216,159,111,71,50,43,74,34,6105,6725,7429,8157,8869,8856,9314,9585,9369,10005,10348,10623,10584,10645,10800,11173,11700,12373,13024,13639,14103,14319,14476,15066,15581,16149,16852,16955,16739,16783,16592,16044,16299,16010,16184,16152,15070,14820,14271,13984,12810,12547,12018,11685,11409,11026,10654,10332,10070,9726,9565,9276,9024,9133,9448,8675,8417,8496,7329,8213,6296,6727,7225,8336,7975,7973,7751,7881,7072,6779,6303,6096,5574,5224,4834,4927,4431,4271,3717,3508,2904,2882,2798,2571,2490,2360,1960,1688,1495,1320,959,827,684,554,418,277,190,143,113,121,107
"06","Cantabria",1562,1805,1886,1869,1951,1959,2105,2319,2268,2419,2422,2534,2634,2852,2988,3107,3319,3508,3868,4073,4153,4371,4485,4533,4441,4351,4278,4141,4121,4283,4112,4190,4190,4201,4132,4092,4125,4094,4107,4141,4263,4317,4269,4071,3875,3718,3677,3795,3564,3624,3519,3716,3359,3275,2990,2826,2832,2490,2298,2539,1767,2173,2399,2782,2749,2765,2778,2839,2687,2701,2471,2536,2328,2292,2098,2103,1848,1695,1525,1326,1075,1028,928,807,731,635,528,478,374,303,263,174,132,97,85,43,34,21,23,66,9,1507,1615,1707,1743,1820,1802,2006,2074,2128,2268,2256,2454,2516,2640,2864,2973,3172,3351,3608,3857,3992,4256,4212,4438,4295,4088,4118,4217,3992,4136,3963,3926,4068,4185,4169,4051,4201,4106,4079,4282,4413,4230,4306,3971,3815,3790,3806,3692,3477,3502,3561,3673,3285,3147,3122,2977,2819,2578,2414,2617,2004,2247,2606,3016,2896,3051,3194,3275,3014,3192,3065,3086,2805,2822,2828,2639,2609,2449,2186,2114,1874,1898,1694,1618,1496,1479,1289,1104,929,830,610,557,395,369,224,186,143,106,70,91,63
"07","Castilla y león",6466,7625,8193,8238,9198,9520,9890,10480,10753,10866,11319,11780,12094,12793,13654,14103,14515,15367,16152,17187,17592,18724,18830,19480,19123,19024,18792,18896,18883,18660,18914,18778,18958,18740,19289,19458,19520,18975,19011,19402,19103,18627,18394,17912,17284,16385,16426,16278,15152,15332,15212,16364,14405,13832,14772,14202,14395,12619,12079,13433,9965,10605,12175,14953,14233,14601,14780,15148,14512,14650,13442,13814,12738,12981,11791,11446,11098,10491,9659,7868,6315,5576,5157,4798,4438,3877,3571,3106,2713,2272,1897,1529,1130,911,694,437,331,270,176,253,123,6127,7148,7677,7915,8777,8738,9442,9824,9915,10471,10903,10868,11649,12075,12708,13369,13787,14619,15159,15986,16851,17776,17899,18713,18323,18356,18053,17940,17814,17871,18005,17972,18347,18347,18670,19321,18262,18408,18099,18509,18030,17530,17462,16567,15635,14861,14808,14523,13756,14273,14640,15027,13634,13497,14633,13858,14082,12769,12127,14009,10459,11146,12990,16506,15475,15811,16080,16653,15955,16657,15607,16080,15198,15531,14538,14387,14173,13768,12340,11444,9581,9379,8587,8196,7937,7343,6870,6086,5274,4534,3831,2992,2324,1922,1462,1050,814,609,392,402,348
"08","Castilla - la mancha",7319,7603,7623,8173,9160,9183,9618,10118,10115,10447,10493,10479,10489,10710,10687,11317,11459,11903,12289,12634,12629,13576,13268,13594,13529,13316,13393,13275,13104,13490,13612,13978,13894,13964,14098,14719,14124,13609,13551,14005,13338,12984,12224,11096,10422,9946,10050,10103,9061,9289,9380,9875,8880,7970,8717,8596,8714,7373,6377,10040,4913,7013,8626,9024,8955,9063,9907,9780,9486,9814,9325,9206,8744,8591,7555,7260,7256,6903,6209,4901,3892,3551,3211,2879,2669,2327,2073,1858,1490,1201,1060,785,660,436,351,232,151,126,78,57,49,6859,7320,7322,7667,8570,8697,9051,9780,9584,9678,10091,9858,10082,10150,10389,10520,10696,11044,11242,11812,11958,12457,12209,13050,12819,12795,12583,12983,12515,13006,13237,13355,13273,13258,13528,13887,13478,12979,12761,12985,12462,11906,11533,10365,9771,9388,9395,9544,8513,8815,9088,9681,8644,8091,8624,8707,8872,7754,6781,10920,5690,7788,9333,10214,9743,9839,10635,10370,10120,10966,10451,10134,9643,9579,8955,8938,8595,8481,7712,7110,5657,5753,5179,4919,4556,4188,3757,3459,2944,2464,1937,1605,1225,952,739,480,355,297,167,135,155
"09","Cataluña",25937,28096,28127,28016,28018,28214,28343,29313,29027,29499,29685,30201,30687,31460,33415,34363,35844,38621,41522,43624,46651,50066,51689,53712,55348,55208,53731,53774,53262,52425,51701,51406,52846,52449,51696,52471,48900,48307,46954,47152,46466,46635,45409,43185,42557,41454,41818,42087,39520,38565,40893,43304,39939,37526,40044,37383,36680,31299,29568,37695,21225,26255,31831,33195,31726,31256,31932,30886,29614,29214,27089,26282,24739,24348,22827,21564,19978,18496,17283,13971,11356,10465,9115,8393,7560,6621,5838,4895,3953,3389,2526,2072,1470,1049,764,569,368,250,176,153,147,24614,26024,26553,26185,26512,26976,27138,28044,27535,27733,27991,28699,28753,30097,31815,32539,34326,36711,38888,42116,44233,47757,50037,51602,52807,52750,52068,51841,50855,50625,49770,49609,50837,50117,50083,51097,48519,47588,47099,47588,47525,47182,46255,43718,43160,42216,42399,42546,40319,39368,41753,44719,40704,38438,40774,38673,37583,32141,30282,38079,22028,27341,33221,36795,34926,34432,36023,35618,34804,35172,32824,32546,31193,31652,30132,29277,27651,27128,24718,23564,19763,19214,17118,15911,14700,14034,12241,11109,9193,8167,6608,5183,4225,3197,2407,1693,1227,907,571,433,458
"10","Comunitat valenciana",17411,17164,18015,18464,19350,19571,20734,21517,21187,21842,21973,22567,23021,23596,24517,25614,26041,28203,29663,31203,32645,34796,35534,35975,35739,35347,34912,34590,34560,34503,34033,33858,34558,34199,33757,34293,33168,31653,31106,31416,31228,30336,29775,27052,26893,25634,25653,26622,24497,24150,24549,26359,23874,23062,23675,22669,22761,19950,18970,25302,14750,18757,20528,20440,20355,20127,20886,19938,19151,19765,17946,17406,15727,16333,14747,13737,12863,12304,10972,9082,7247,6334,5539,5048,4597,4105,3554,3008,2323,1921,1443,1220,883,628,457,274,225,129,135,129,342,16797,16142,16986,17249,18279,18669,19316,20353,20198,20854,20985,21175,21295,22340,23418,24122,24771,26449,27845,30039,31337,32914,33715,34498,34251,34770,33431,33330,33480,33167,33158,33090,34012,33425,33142,34133,32207,31671,31126,31826,31209,30284,29775,27517,27410,26084,26136,26694,25173,24763,25700,26763,24643,23651,24813,23959,23418,21075,19418,26828,16018,20239,22034,22158,22022,22374,23409,22123,21880,22933,21138,21217,19699,20288,19296,18248,17095,17405,15240,14403,11990,11383,10232,9206,8617,7736,6745,6226,4895,4498,3401,2768,2058,1589,1239,913,608,431,261,277,489
