"codine","where_geoname","xy_0_1","xy_0_2","xy_0_3","xy_0_4","xy_0_5","xy_0_6","xy_0_7","xy_0_8","xy_0_9","xy_0_10","xy_0_11","xy_0_12","xy_0_13","xy_0_14","xy_0_15","xy_0_16","xy_0_17","xy_0_18","xy_0_19","xy_0_20","xy_0_21","xy_0_22","xy_0_23","xy_0_24","xy_0_25","xy_0_26","xy_0_27","xy_0_28","xy_0_29","xy_0_30","xy_0_31","xy_0_32","xy_0_33","xy_0_34","xy_0_35","xy_0_36","xy_0_37","xy_0_38","xy_0_39","xy_0_40","xy_0_41","xy_0_42","xy_0_43","xy_0_44","xy_0_45","xy_0_46","xy_0_47","xy_0_48","xy_0_49","xy_0_50","xy_0_51","xy_0_52","xy_0_53","xy_0_54","xy_0_55","xy_0_56","xy_0_57","xy_0_58","xy_0_59","xy_0_60","xy_0_61","xy_0_62","xy_0_63","xy_0_64","xy_0_65","xy_0_66","xy_0_67","xy_0_68","xy_0_69","xy_0_70","xy_0_71","xy_0_72","xy_0_73","xy_0_74","xy_0_75","xy_0_76","xy_0_77","xy_0_78","xy_0_79","xy_0_80","xy_0_81","xy_81_82","xy_82_83","xy_83_84","xy_84_85","xy_85_86","xy_86_87","xy_87_88","xy_88_89","xy_89_90","xy_90_91","xy_91_92","xy_92_93","xy_93_94","xy_94_95","xy_95_96","xy_96_97","xy_97_98","xy_98_99","xy_99_100","xy_100_","xx_0_1","xx_1_2","xx_2_3","xx_3_4","xx_4_5","xx_5_6","xx_6_7","xx_7_8","xx_8_9","xx_9_10","xx_10_11","xx_11_12","xx_12_13","xx_13_14","xx_14_15","xx_15_16","xx_16_17","xx_17_18","xx_18_19","xx_19_20","xx_20_21","xx_21_22","xx_22_23","xx_23_24","xx_24_25","xx_25_26","xx_26_27","xx_27_28","xx_28_29","xx_29_30","xx_30_31","xx_31_32","xx_32_33","xx_33_34","xx_34_35","xx_35_36","xx_36_37","xx_37_38","xx_38_39","xx_39_40","xx_40_41","xx_41_42","xx_42_43","xx_43_44","xx_44_45","xx_45_46","xx_46_47","xx_47_48","xx_48_49","xx_49_50","xx_50_51","xx_51_52","xx_52_53","xx_53_54","xx_54_55","xx_55_56","xx_56_57","xx_57_58","xx_58_59","xx_59_60","xx_60_61","xx_61_62","xx_62_63","xx_63_64","xx_64_65","xx_65_66","xx_66_67","xx_67_68","xx_68_69","xx_69_70","xx_70_71","xx_71_72","xx_72_73","xx_73_74","xx_74_75","xx_75_76","xx_76_77","xx_77_78","xx_78_79","xx_79_80","xx_80_81","xx_81_82","xx_82_83","xx_83_84","xx_84_85","xx_85_86","xx_86_87","xx_87_88","xx_88_89","xx_89_90","xx_90_91","xx_91_92","xx_92_93","xx_93_94","xx_94_95","xx_95_96","xx_96_97","xx_97_98","xx_98_99","xx_99_100","xx_100_"
"01","Andalucía",43154,48533,47397,47214,46130,44734,44924,45433,44280,43097,43816,43842,45367,46053,48664,50482,50618,51359,51978,52517,53453,54824,56592,58918,61208,63996,65956,70085,70923,73355,73720,74099,73625,72287,71178,71027,69906,69831,69217,69016,69907,68139,67298,68763,64815,61059,59510,60191,57518,56889,54706,49630,48097,44992,45802,45005,41501,38057,40877,43394,39856,36582,40079,37214,38108,31563,27808,35302,25594,26557,28813,30508,29130,27457,28652,27031,24872,22980,20885,18965,16341,14881,13184,11478,10019,8552,7090,5725,4113,3191,2437,1846,1588,1211,885,664,503,357,208,122,191,40605,45156,44922,44431,43973,42294,42562,41773,41267,40929,41930,41718,42862,43537,45686,47744,47125,48206,48780,49308,50503,52138,53685,56356,58043,61049,62636,65968,66543,68576,69419,69982,69393,68941,67546,67824,66505,66635,66614,67232,68410,65993,66424,67801,63896,60341,58550,59000,57039,56408,54423,49401,48356,45688,45956,45123,41952,38843,42329,45434,41650,38630,42332,39741,40861,34347,30530,39430,29573,30813,33636,36984,35439,33892,35518,34491,32134,31539,29230,27536,24482,23411,21414,19653,17385,16113,13144,11759,8660,7529,6140,4857,4010,3368,2501,1931,1402,1038,680,437,737
"02","Aragón",6093,6458,6245,6224,6141,5907,5985,5963,5831,5756,5737,5691,5688,5807,5887,5979,5906,6129,6586,6902,7089,7425,7973,8405,8673,9364,9923,10654,11016,11641,11891,12247,12273,12075,11617,11868,11400,11570,11216,11174,11081,10938,10724,11171,10687,10509,10012,10093,9908,9773,9422,8946,8697,7964,8046,8072,7387,7361,7468,7712,7141,6995,7048,6868,6530,6000,5482,6189,4288,4638,5294,6076,5919,5982,6129,5875,5705,5355,5082,4746,4421,3925,3647,3370,3013,2586,2295,1834,1244,1006,801,612,548,393,286,236,148,117,65,58,76,5599,5983,5814,6037,5868,5560,5739,5510,5403,5244,5442,5456,5403,5564,5544,5867,5792,5639,6013,6576,6850,7164,7392,7595,7799,8541,9009,9507,9870,10283,10566,10499,10608,10371,10294,10336,10129,10096,9956,10169,10232,9850,9903,10122,9787,9601,9528,9713,9347,9127,9061,8556,8353,7810,7869,7967,7393,7245,7623,7908,7234,7224,7413,6988,6944,6245,5813,6632,4794,5073,6051,7169,6904,7003,7303,7327,6693,6923,6531,6438,5876,5716,5232,5149,4826,4472,3817,3430,2597,2287,1812,1486,1260,1026,800,651,433,311,195,135,220
"03","Asturias, principado de",3391,3936,3880,3899,3767,3606,3816,3746,3734,3522,3688,3546,3686,3641,3930,4097,4261,4253,4438,4771,5225,5701,5968,6086,6589,6736,7252,7760,8087,8555,8789,9086,8958,8824,8441,8561,8546,8188,8160,8029,8344,8098,8148,8476,8259,8346,8339,8548,8500,8317,8580,8121,7829,7646,7631,7575,7077,7127,7150,7353,6626,6702,6639,6030,5762,4844,4592,4874,3763,4242,4451,5471,5294,5462,5377,5379,4754,4855,4174,4053,3619,3387,3061,2677,2247,2029,1713,1354,1010,766,600,505,374,303,213,176,114,71,48,31,36,3201,3678,3721,3613,3691,3530,3443,3479,3370,3364,3372,3477,3494,3579,3642,3985,4026,4126,4249,4494,4992,5298,5582,5986,6228,6692,7206,7504,7932,8180,8501,8555,8586,8591,8309,8456,8268,8073,7998,7916,8236,8172,8274,8625,8478,8460,8428,8822,8839,8836,8827,8681,8258,7957,7993,7903,7325,7250,7685,7848,7296,7299,7334,6747,6491,5296,5088,5380,4497,5179,5530,6816,6541,6836,6847,7088,6496,6846,6259,6186,5629,5475,5155,4800,4355,4151,3359,3089,2467,2147,1650,1494,1158,1000,751,614,371,311,194,153,188
"04","Balears, illes",5795,6350,6006,5970,5873,5763,5455,5564,5278,5277,5228,5099,5081,5146,5123,5395,5526,5520,5590,5878,5992,6451,6922,7323,7818,8628,9175,9989,10223,10702,10974,11306,11243,11203,10952,10902,10524,10242,9876,9722,9589,9351,9331,9330,8758,8224,7947,8243,7643,7496,7155,6819,6491,6469,6359,6519,5964,5706,5768,6169,5655,5431,5327,5183,4917,4489,3959,4457,3382,3318,3536,3647,3337,3344,3179,2999,2739,2631,2331,2120,2073,1848,1582,1461,1328,1081,1038,789,602,485,414,347,267,213,149,105,79,46,38,22,32,5122,5773,5313,5538,5499,5323,5289,5210,5020,4957,4916,4827,4893,4844,4977,5242,5093,5229,5395,5564,5910,6321,6749,7289,7567,8339,8972,9475,9782,9939,10048,10059,10011,10008,9700,9645,9661,9097,9014,8788,8768,8619,8529,8624,8220,7796,7598,7799,7307,7262,7149,6653,6627,6414,6181,6268,5767,5738,5750,6182,5596,5402,5197,5223,5169,4470,4096,4387,3591,3654,3845,3994,3972,3667,3985,3662,3513,3440,3274,3135,2988,2869,2623,2521,2247,2155,1780,1693,1324,1124,960,835,653,465,391,279,218,136,97,72,98
"05","Canarias",8678,10172,10510,10798,10916,10815,11021,11083,10894,10426,9865,10133,10698,10831,11177,11698,11517,11860,12439,12634,12615,13066,13352,14149,15003,16251,17309,18191,18772,19113,19533,20106,20395,20655,20852,21268,20905,20763,19979,19540,19520,19173,19034,19228,18152,17379,16467,16104,14938,14451,14120,13519,13071,12177,11945,11857,11255,11224,10666,10487,10034,9670,10016,9600,9039,8959,7888,8343,6229,6666,6757,7288,7003,6619,6302,5882,5162,4676,4151,3759,3247,2957,2581,2226,2004,1663,1430,1070,805,714,616,466,399,356,227,176,133,90,69,57,59,8154,9686,9884,10341,10155,10074,10441,10386,10508,9728,10464,10538,10261,10177,10621,10905,10784,11303,11676,12255,12507,12894,13553,14393,15253,16398,17196,18046,18410,18586,18301,18885,19221,19442,19694,19567,19287,19358,18822,18202,18323,18128,18236,17966,16967,16688,15975,15557,14337,13974,13399,13084,12634,12389,11904,11493,11212,10865,10601,10332,10139,10111,10298,9635,9232,9200,8066,8870,6806,7154,7484,8390,7903,7793,7462,7293,6579,6088,5548,5276,4636,4209,3795,3637,3166,2886,2351,2139,1602,1452,1305,1055,958,795,585,439,347,257,162,119,189
"06","Cantabria",2543,2825,2839,2713,2694,2563,2397,2448,2371,2306,2374,2308,2288,2320,2415,2644,2586,2704,2693,2878,3025,3243,3403,3547,3776,4016,4428,4625,4746,5051,5167,5245,5205,5114,4977,4906,4809,4935,4808,4822,4791,4760,4671,4610,4618,4493,4537,4505,4590,4657,4552,4277,4093,3830,3801,3871,3602,3648,3525,3690,3351,3199,2929,2807,2783,2419,2214,2448,1681,2050,2213,2468,2437,2457,2364,2381,2205,2134,1893,1917,1661,1548,1345,1299,1075,907,770,582,441,412,296,243,195,139,108,82,55,33,18,14,18,2347,2536,2603,2624,2500,2430,2330,2409,2235,2125,2104,2144,2143,2128,2334,2341,2404,2513,2548,2756,2864,2997,3288,3429,3665,3823,4107,4451,4634,4841,4874,5123,4946,4757,4776,4877,4597,4735,4555,4490,4608,4648,4593,4435,4569,4422,4454,4558,4706,4471,4551,4129,4024,3979,3958,3818,3647,3604,3700,3764,3431,3258,3213,3075,2898,2627,2441,2672,2013,2289,2608,2977,2830,2958,3044,3138,2814,2924,2782,2714,2443,2440,2276,2110,2014,1720,1505,1354,1051,1027,850,740,569,542,369,293,195,159,101,77,107
"07","Castilla y león",9495,10128,10283,10340,10032,10159,9904,10277,9877,9897,10262,10081,10270,10609,11063,11537,11790,11970,12516,13120,13448,14437,15259,15798,16148,17043,17869,18737,18983,20178,20064,20633,20164,20301,19908,19857,20188,19952,20366,20174,20406,20118,20528,20714,20832,20150,20245,20415,20168,19483,19158,18566,17662,16808,16625,16433,15236,15357,15160,16161,14219,13575,14474,13915,13988,12283,11661,12942,9405,10000,11220,13621,12776,12775,12786,12838,12018,11767,10570,10438,9410,9028,7880,7314,6760,5957,5171,3807,2846,2198,1926,1548,1266,940,791,591,427,319,211,134,201,8692,9486,9626,9693,9855,9437,9490,9494,9579,9257,9781,9728,9891,9882,10522,10794,10838,11356,11969,12123,13068,13573,14149,14854,15149,15770,16353,17166,17673,18433,18450,19094,18661,18750,18398,18452,18483,18714,18991,19009,19427,19254,19616,20335,19185,19363,18807,19288,18699,18181,18184,17144,16201,15314,15294,14914,14133,14526,14986,15302,13824,13685,14849,14047,14244,12829,12246,13952,10382,10988,12731,16002,14868,15120,15172,15558,14819,15077,13901,14154,12965,12870,11661,11295,10670,9772,8376,7289,5612,5029,4174,3636,3193,2582,2190,1646,1184,879,630,376,679
"08","Castilla - la mancha",9651,10900,10713,10970,10789,10422,10354,10656,10598,10229,10361,10445,10813,11008,11206,11741,11869,12008,12427,12833,13348,13806,13898,14814,15152,15941,16703,17426,17875,18675,18656,18790,18635,18385,18041,17667,17303,17664,17561,17631,17573,16841,16876,17348,16457,15672,15549,15745,15088,14455,13717,12302,11553,10935,10927,10893,9790,9807,9867,10261,9270,8292,8898,8823,8893,7496,6605,10122,4912,6942,8302,8485,8356,8264,8578,8420,7939,7954,7318,6971,6272,5968,4945,4529,4286,3780,3127,2209,1586,1350,1073,898,705,596,432,303,196,124,115,76,101,9048,9947,10148,10031,10188,9674,9960,9898,10006,9891,9940,9814,10184,10330,10577,11359,11131,11134,11763,11890,12471,12687,12921,13312,13743,14272,14757,15376,15680,16207,15998,16823,16269,16213,15956,16041,15527,15919,16081,16125,15728,15386,15529,15795,15132,14512,14296,14364,13841,13159,12650,11324,10754,10264,10161,10305,9236,9534,9768,10337,9306,8683,9238,9308,9368,8185,7117,11289,5955,7950,9416,10053,9679,9539,10143,9712,9385,9793,9244,8746,8022,7772,7061,6613,6066,5760,4891,4146,3009,2834,2277,1897,1549,1212,957,772,559,393,285,159,260
"09","Cataluña",42293,43203,42044,41131,40092,38074,36903,36946,35506,34387,34445,33631,33084,33233,33526,34285,34031,34699,36001,37045,38585,40297,43561,46226,49350,54369,59001,63323,66821,71574,73495,75005,75434,74643,71996,70936,69161,67775,65473,64360,63722,62106,60593,60706,56342,55057,52606,52792,51186,50744,49269,46179,45081,43315,43228,42989,39988,38923,40757,42627,39202,36491,38405,35553,34707,29539,27611,34707,19418,23701,28215,28975,27386,26504,26579,25200,23514,22771,20601,19213,17396,16245,14486,13099,11492,9815,8473,6379,4731,3923,3099,2528,1947,1502,1114,808,531,423,239,145,207,39325,40209,39239,39149,37603,35928,35182,35266,33896,31936,32321,31160,31200,31439,31600,32371,31856,32300,33326,35215,36318,38875,41635,44486,47417,51426,54559,58798,61312,64837,66514,67202,67266,66313,64364,63593,61631,60588,59032,58173,58707,57095,56713,57089,54180,52788,51737,51914,51437,50726,49571,46677,45695,44522,44209,44302,41758,40726,42662,45335,41130,38860,40849,38637,37432,31892,30061,37457,21697,26755,32154,35150,33174,32515,33319,32772,31503,31649,28834,28004,26296,25995,23794,22410,20174,19009,16230,14432,11253,9937,8085,6697,5500,4654,3546,2754,1916,1386,941,617,877
"10","Comunitat valenciana",26102,27501,26837,26857,26187,25472,25205,24922,24078,23786,23905,23970,23973,23973,25159,25690,25513,25943,26587,27721,28606,29727,31379,33171,34378,37783,40489,43222,45251,47905,48764,49100,48505,47909,46459,46183,45268,44877,43901,43396,43374,41588,41043,41271,39439,37539,36635,36646,36058,34753,33623,30768,30330,28581,28566,29418,27180,26557,27059,28914,26825,25818,25920,25265,24936,22109,21143,26784,16496,19927,21017,20138,19606,18816,18710,17193,16063,15702,13877,12744,11106,10985,9314,8182,7174,6218,5078,3904,2900,2232,1727,1487,1121,908,632,466,319,235,143,87,130,24351,25876,25539,25101,25001,23906,23694,23615,23312,22329,22495,22555,22562,22783,23313,24430,24338,24478,25252,26376,27082,28700,30097,31602,33014,35288,37553,40287,41576,43259,43776,44177,43272,43705,41734,41196,40918,40566,40390,40336,40601,38969,38608,39495,37177,36570,35756,36278,35427,34457,33760,31302,31044,29534,29522,30051,28383,28084,29163,30350,28574,27458,27958,27582,26544,23966,22115,29283,17959,21877,23129,22610,22133,21981,22504,20860,20168,20621,18607,18133,16387,16247,14879,13462,12041,11489,9486,8154,6308,5462,4380,3471,2932,2273,1712,1345,851,741,422,285,414
